DATA;NOME FUNDO;TAXA ADM;PERFIL DE INVEST.;COTA;PATRIM.
19/06/2020;FI BRASIL IMA-B 5 TP RF LP;0,2;Moderado;3,069213;8.752,95
19/06/2020;FI BRASIL IMA GERAL TP RF LP;0,2;Moderado;2,878375;1.299,15
19/06/2020;FIC FORTALECER RF LP;1;Moderado;3,383581;95,809
19/06/2020;FI BRASIL TTULOS PBLICOS RF LP;0,2;Moderado;4,02262;5.417,20
19/06/2020;FI BRASIL IRF-M 1 TP RF;0,2;Conservador;2,58276;11.222,66
19/06/2020;FI BRASIL IRF-M TP RF LP;0,2;Moderado;2,30992;17.082,02
19/06/2020;FI BRASIL IDKA IPCA 2A RF LP;0,2;Moderado;2,27424;8.104,06
19/06/2020;FIC RELACIONAMENTO IDEAL RF LP;1;Moderado;1,902806;40,572
19/06/2020;FI ALIANCA TP RF;0,2;Moderado;4,227675;460,658
19/06/2020;FIC INVESTIDOR RF LP;0,85;Moderado;10,808071;1.794,71
19/06/2020;FI SAUDE SUPLEMENTAR-ANS RF LP;0,35;Conservador;2,902001;963,772
19/06/2020;FIC EXPANDIR RF LP;0,9;Moderado;1,863013;21,763
19/06/2020;FIC E-FUNDO RF LP;0,7;Moderado;1,899448;55,794
19/06/2020;FIC RELACIONAMENTO PERSONAL RF LP;0,7;Moderado;1,967151;140,017
19/06/2020;FIC EXPERTISE RF CRED PRIV LP;0,5;Moderado;2,680602;953,97
19/06/2020;FIC FOCO IND PRECOS RF LP;1;Moderado;1,987554;237,022
19/06/2020;FIC SELECAO RF;1,1;Conservador;8,712784;15,303
19/06/2020;FI INSTITUCIONAL TTULOS PBLICOS  RF LP;0,1;Conservador;2,698809;8,28
19/06/2020;FIC SUPREMO RF LP;0,8;Moderado;3,504938;396,317
19/06/2020;FIC PERSONAL RF LP;0,6;Moderado;17,15701;5.353,60
19/06/2020;FIC PATRIMONIO IND PRECOS RF LP;0,3;Moderado;14,428332;278,878
19/06/2020;FI DIAMANTE RF CRED PRIV LP;0,12;Conservador;1.019,79;41,921
19/06/2020;CAIXA FI SAFIRA CORPORATIVO RF LP;0,1;Conservador;2,722619;1.957,12
19/06/2020;FI SAUDE SUPLEMENTAR-ANS II RF LP;0,07;Conservador;2,852842;424,456
19/06/2020;FIC ATLETA INVEST RF CRED PRIV LP;0,4;Moderado;1,848406;5,156
19/06/2020;FI CNI RF LP;0,15;Moderado;4,871591;2.584,42
19/06/2020;FI SEBRAE RF LP;0,1;Moderado;9,879884;1.499,34
19/06/2020;FIC BETA RF REF DI LP;1,5;Conservador;18,347408;410,851
19/06/2020;FI BRASIL RF REF DI LP;0,2;Moderado;3,698736;5.156,34
19/06/2020;FIC NOVO BRASIL RF REF IMA-B LP;0,2;Moderado;3,612295;2.889,77
19/06/2020;FIC GIRO IMEDIATO RF REF DI LP;1,5;Conservador;1,71052;5.248,30
19/06/2020;FIC PLENO RF REF DI LP;0,7;Conservador;2,033452;655,2
19/06/2020;FIC PREFERENCIAL RF REF DI LP;0,6;Conservador;5,433998;2.488,26
19/06/2020;FIC SIGMA RF REF DI LP;0,35;Conservador;2,515595;8.412,24
19/06/2020;FIC RUBI RF REF DI LP;0,3;Conservador;2,629973;9.102,47
19/06/2020;CAIXA FI TOPAZIO CORPORATIVO REF DI;0,1;Conservador;2,467476;4.068,09
19/06/2020;FIC PRATICO RF CURTO PRAZO;1,7;Conservador;5,979803;20.639,02
19/06/2020;FIC LIQUIDEZ POLIS RF CP;1,7;Conservador;4,426054;616,644
19/06/2020;FIC FUNDACOES RF CP;0,4;Conservador;11,874309;72,955
19/06/2020;FIC TRANSFERNCIA VOLUNTARIA RF CP;1,7;Conservador;1,573777;2.344,33
19/06/2020;FIC JUROS E MOEDAS MM PLUS LP;1;Arrojado;1,113338;64,65
19/06/2020;FI MULTIMERCADO RV30 LP;1;Arrojado;7,53459;2.413,93
19/06/2020;FI CAIXA INDEXA BOLSA AMERICANA MM LP;0,8;Arrojado;1,111554;494,435
19/06/2020;FI OURO MULTIMERCADO LP;0,8;Agressivo;1,500441;185,809
19/06/2020;FIC MULTIMERCADO MULTIGESTOR;1,5;Agressivo;1,784333;480,85
19/06/2020;FIC ESTRATEGIA LIVRE MULTIMERCADO LP;1,5;Arrojado;1.011,80;656,457
19/06/2020;FIC ESTRATEGICO MULTIMERCADO LP;1,2;Agressivo;3,344593;330,18
19/06/2020;FIC CAPITAL PROTEGIDO IBOVESPA CCLICO I MULT;1,6;Arrojado;2,266894;105,852
19/06/2020;FIC ALOCACAO MACRO MULTIMERCADO LP;0,5;Arrojado;3,314349;4.478,00
19/06/2020;FI JUROS E MOEDAS MULTIMERCADO LP;0,7;Arrojado;2,089047;623,558
19/06/2020;FI BTG PACTUAL X10 MULT LP;2;Agressivo;4,0776;1.524,73
19/06/2020;FIC INDEXA DOLAR CAMBIAL;0,8;Arrojado;3,290752;112,482
19/06/2020;CAIXA FIA PETROBRAS PLUS;1,5;Arrojado;0,737008;150,565
19/06/2020;FI ACOES VALE DO RIO DOCE;2;Arrojado;16,362561;560,098
19/06/2020;FIC ACOES IBOVESPA;2;Arrojado;5,353905;178,198
19/06/2020;FI ACOES CONSTRUCAO CIVIL;2;Arrojado;1,625323;486,257
19/06/2020;FI ACOES IBOVESPA ATIVO;3;Agressivo;1,506372;96,693
19/06/2020;FI ACOES INFRAESTRUTURA;2;Arrojado;1,669847;484,183
19/06/2020;FI ACOES CONSUMO;1,6;Arrojado;1,909604;675,611
19/06/2020;FIA ACOES INSTITUCIONAL BDR NIVEL I;0,7;Arrojado;4,413962;1.155,59
19/06/2020;FI ACOES ISE;0,8;Arrojado;1,564822;20,77
19/06/2020;FI ACOES BRASIL IBOVESPA;0,5;Arrojado;2,19356;637,189
19/06/2020;FI ACOES BRASIL IBX-50;0,7;Arrojado;1,227244;908,641
19/06/2020;FI ACOES INDEXA PIBB IBRX-50;0,8;Arrojado;3,249538;87,722
19/06/2020;FI ACOES PETROBRAS;1,5;Arrojado;6,812276;573,006
19/06/2020;FI ACOES DIVIDENDOS;1,5;Arrojado;3,570308;276,188
19/06/2020;FI ACOES PETROBRAS PRE-SAL;0,5;Arrojado;0,973115;70
19/06/2020;CAIXA FIC FIA ACOES MULTIGESTOR;1,5;Arrojado;1,065107;757,395
19/06/2020;FI ACOES SMALL CAPS ATIVO;1,5;Agressivo;1,584053;1.097,58
19/06/2020;FI ACOES BRASIL ETF IBOVESPA;0,5;Arrojado;2,008668;121,496
19/06/2020;FI ACOES BDR NVEL I;1,5;Arrojado;4,139108;316,708
19/06/2020;FI ACOES IBRX ATIVO;1,5;Agressivo;2,914259;133,205
19/06/2020;FIC ACOES VALOR DIVIDENDOS RPPS;1,72;Arrojado;1,81673;819,851
19/06/2020;FIC ACOES VALOR SMALL CAP RPPS;1,72;Arrojado;1,580218;533,674
19/06/2020;ETF IBOVESPA FUNDO DE NDICE;0,5;Arrojado;94,845131;85,361
19/06/2020;FMP-FGTS PETROBRAS IV;0,95;Arrojado;7,347627;354,98
19/06/2020;FMP-FGTS PETROBRAS II;1,4;Arrojado;6,671392;230,217
19/06/2020;FMP-FGTS PETROBRAS III;1,2;Arrojado;6,999805;423,224
19/06/2020;FMP FGTS VALE II;1,4;Arrojado;17,520805;668,386
19/06/2020;FMP FGTS VALE I;1,9;Arrojado;15,609355;351,799
19/06/2020;FMP-FGTS CL PETROBRAS RF49;2,2;Arrojado;4,771003;0,667
19/06/2020;FMP FGTS VALE MIGRACAO;1,9;Arrojado;15,313409;3,501
18/06/2020;FIC FACIL RF SIMPLES;1,7;Conservador;3,407729;422,209
18/06/2020;FI E-SIMPLES RENDA FIXA LP;1,5;Unknown;1,378492;8.273,37
18/06/2020;FIC GERACAO JOVEM CRED PRIV RF LP;1;Arrojado;1,871941;6,075
18/06/2020;FIC CAPITAL IND PRECOS RF LP;1,5;Moderado;8,797465;68,607
18/06/2020;FIC EMPREENDER RF LP;1,5;Moderado;27,325662;52,179
18/06/2020;FIC IDEAL RF LP;1,5;Moderado;5,73869;1.188,96
18/06/2020;FIC SOBERANO RF LP;1,5;Conservador;12,302585;781,444
18/06/2020;FIC CLASSICO RF LP;1,4;Moderado;8,803358;84,704
18/06/2020;FIC BRASIL DISPONIBILIDADES RF;0,8;Conservador;1,870475;499,903
18/06/2020;FIC DESENVOLVER RF LP;1,3;Conservador;1,779508;13,304
18/06/2020;FI RS TTULOS PBLICOS RF LP;0,2;Moderado;4,462514;242,58
18/06/2020;FI BRASIL IMA-B 5+ TP RF LP;0,2;Moderado;2,505054;1.963,31
18/06/2020;FI BRASIL IRF-M 1+ TP RF LP;0,2;Moderado;2,516886;2.932,91
18/06/2020;FIC OAB RF CRED PRIV LP;0,4;Moderado;1,645782;337,813
18/06/2020;FIC BRASIL GESTAO ESTRATEGICA RF;0,4;Moderado;1,478751;12.159,95
18/06/2020;FIC ABSOLUTO PRE RF LP;1,1;Moderado;13,240806;867,444
18/06/2020;FIC EXECUTIVO RF LP;1,1;Moderado;18,980563;4.047,34
18/06/2020;FI BRASIL IMA-B TP RF LP;0,2;Moderado;3,390732;5.948,96
18/06/2020;FI BRASIL IMA-B 5 TP RF LP;0,2;Moderado;3,06599;8.752,31
18/06/2020;FI BRASIL IMA GERAL TP RF LP;0,2;Moderado;2,877021;1.298,54
18/06/2020;FIC FORTALECER RF LP;1;Moderado;3,382998;96,184
18/06/2020;FI BRASIL TTULOS PBLICOS RF LP;0,2;Moderado;4,021997;5.396,60
18/06/2020;FI BRASIL IRF-M 1 TP RF;0,2;Conservador;2,582267;11.161,98
18/06/2020;FI BRASIL IRF-M TP RF LP;0,2;Moderado;2,307009;17.096,54
18/06/2020;FI BRASIL IDKA IPCA 2A RF LP;0,2;Moderado;2,270382;8.096,50
18/06/2020;FIC RELACIONAMENTO IDEAL RF LP;1;Moderado;1,902524;41,881
18/06/2020;FI ALIANCA TP RF;0,2;Moderado;4,227139;470,128
18/06/2020;FIC INVESTIDOR RF LP;0,85;Moderado;10,806138;1.795,56
18/06/2020;FI SAUDE SUPLEMENTAR-ANS RF LP;0,35;Conservador;2,901796;963,704
18/06/2020;FIC EXPANDIR RF LP;0,9;Moderado;1,862751;21,727
18/06/2020;FIC E-FUNDO RF LP;0,7;Moderado;1,899164;55,747
18/06/2020;FIC RELACIONAMENTO PERSONAL RF LP;0,7;Moderado;1,966857;140,099
18/06/2020;FIC EXPERTISE RF CRED PRIV LP;0,5;Moderado;2,679877;953,664
18/06/2020;FIC FOCO IND PRECOS RF LP;1;Moderado;1,985592;236,576
18/06/2020;FIC SELECAO RF;1,1;Conservador;8,712515;15,303
18/06/2020;FI INSTITUCIONAL TTULOS PBLICOS  RF LP;0,1;Conservador;2,698628;8,279
18/06/2020;FIC SUPREMO RF LP;0,8;Moderado;3,504304;396,595
18/06/2020;FIC PERSONAL RF LP;0,6;Moderado;17,154363;5.355,36
18/06/2020;FIC PATRIMONIO IND PRECOS RF LP;0,3;Moderado;14,413694;278,161
18/06/2020;FI DIAMANTE RF CRED PRIV LP;0,12;Conservador;1.019,66;41,915
18/06/2020;CAIXA FI SAFIRA CORPORATIVO RF LP;0,1;Conservador;2,72229;1.945,02
18/06/2020;FI SAUDE SUPLEMENTAR-ANS II RF LP;0,07;Conservador;2,852609;424,421
18/06/2020;FIC ATLETA INVEST RF CRED PRIV LP;0,4;Moderado;1,847911;5,176
18/06/2020;FI CNI RF LP;0,15;Moderado;4,870674;2.584,65
18/06/2020;FI SEBRAE RF LP;0,1;Moderado;9,8778;1.497,92
18/06/2020;FIC BETA RF REF DI LP;1,5;Conservador;18,346968;410,757
18/06/2020;FI BRASIL RF REF DI LP;0,2;Moderado;3,698303;5.053,46
18/06/2020;FIC NOVO BRASIL RF REF IMA-B LP;0,2;Moderado;3,612166;2.893,70
18/06/2020;FIC GIRO IMEDIATO RF REF DI LP;1,5;Conservador;1,710475;5.251,27
18/06/2020;FIC PLENO RF REF DI LP;0,7;Conservador;2,033239;654,338
18/06/2020;FIC PREFERENCIAL RF REF DI LP;0,6;Conservador;5,433407;2.489,83
18/06/2020;FIC SIGMA RF REF DI LP;0,35;Conservador;2,515419;8.411,84
18/06/2020;FIC RUBI RF REF DI LP;0,3;Conservador;2,629655;9.116,18
18/06/2020;CAIXA FI TOPAZIO CORPORATIVO REF DI;0,1;Conservador;2,467278;4.063,51
18/06/2020;FIC PRATICO RF CURTO PRAZO;1,7;Conservador;5,979779;20.873,92
18/06/2020;FIC LIQUIDEZ POLIS RF CP;1,7;Conservador;4,426002;613,261
18/06/2020;FIC FUNDACOES RF CP;0,4;Conservador;11,873526;73,107
18/06/2020;FIC TRANSFERNCIA VOLUNTARIA RF CP;1,7;Conservador;1,573771;2.360,36
18/06/2020;FIC JUROS E MOEDAS MM PLUS LP;1;Arrojado;1,1127;64,556
18/06/2020;FI MULTIMERCADO RV30 LP;1;Arrojado;7,529895;2.413,61
18/06/2020;FI CAIXA INDEXA BOLSA AMERICANA MM LP;0,8;Arrojado;1,126199;500,087
18/06/2020;FI OURO MULTIMERCADO LP;0,8;Agressivo;1,482958;183,631
18/06/2020;FIC MULTIMERCADO MULTIGESTOR;1,5;Agressivo;1,784338;480,907
18/06/2020;FIC ESTRATEGIA LIVRE MULTIMERCADO LP;1,5;Arrojado;1.010,81;656,138
18/06/2020;FIC ESTRATEGICO MULTIMERCADO LP;1,2;Agressivo;3,343274;331,306
18/06/2020;FIC CAPITAL PROTEGIDO IBOVESPA CCLICO I MULT;1,6;Arrojado;2,263359;105,726
18/06/2020;FIC ALOCACAO MACRO MULTIMERCADO LP;0,5;Arrojado;3,312202;4.476,20
18/06/2020;FI JUROS E MOEDAS MULTIMERCADO LP;0,7;Arrojado;2,087805;622,33
18/06/2020;FI BTG PACTUAL X10 MULT LP;2;Agressivo;4,076903;1.524,64
18/06/2020;FIC INDEXA DOLAR CAMBIAL;0,8;Arrojado;3,332457;113,968
18/06/2020;CAIXA FIA PETROBRAS PLUS;1,5;Arrojado;0,747614;150,565
18/06/2020;FI ACOES VALE DO RIO DOCE;2;Arrojado;16,652254;570,293
18/06/2020;FIC ACOES IBOVESPA;2;Arrojado;5,330124;178,162
18/06/2020;FI ACOES CONSTRUCAO CIVIL;2;Arrojado;1,590875;477,858
18/06/2020;FI ACOES IBOVESPA ATIVO;3;Agressivo;1,496763;91,756
18/06/2020;FI ACOES INFRAESTRUTURA;2;Arrojado;1,658283;481,621
18/06/2020;FI ACOES CONSUMO;1,6;Arrojado;1,883969;666,983
18/06/2020;FIA ACOES INSTITUCIONAL BDR NIVEL I;0,7;Arrojado;4,46991;1.169,11
18/06/2020;FI ACOES ISE;0,8;Arrojado;1,558449;20,693
18/06/2020;FI ACOES BRASIL IBOVESPA;0,5;Arrojado;2,183481;635,073
18/06/2020;FI ACOES BRASIL IBX-50;0,7;Arrojado;1,220914;903,954
18/06/2020;FI ACOES INDEXA PIBB IBRX-50;0,8;Arrojado;3,231971;87,25
18/06/2020;FI ACOES PETROBRAS;1,5;Arrojado;6,910485;582,495
18/06/2020;FI ACOES DIVIDENDOS;1,5;Arrojado;3,557364;275,772
18/06/2020;FI ACOES PETROBRAS PRE-SAL;0,5;Arrojado;0,979009;70,478
18/06/2020;CAIXA FIC FIA ACOES MULTIGESTOR;1,5;Arrojado;1,058449;751,703
18/06/2020;FI ACOES SMALL CAPS ATIVO;1,5;Agressivo;1,570932;1.088,71
18/06/2020;FI ACOES BRASIL ETF IBOVESPA;0,5;Arrojado;2,007624;121,433
18/06/2020;FI ACOES BDR NVEL I;1,5;Arrojado;4,19144;319,539
18/06/2020;FI ACOES IBRX ATIVO;1,5;Agressivo;2,895229;131,95
18/06/2020;FIC ACOES VALOR DIVIDENDOS RPPS;1,72;Arrojado;1,819548;821,122
18/06/2020;FIC ACOES VALOR SMALL CAP RPPS;1,72;Arrojado;1,576806;532,522
18/06/2020;ETF IBOVESPA FUNDO DE NDICE;0,5;Arrojado;94,411405;84,971
18/06/2020;FMP-FGTS PETROBRAS IV;0,95;Arrojado;7,453257;360,083
18/06/2020;FMP-FGTS PETROBRAS II;1,4;Arrojado;6,767527;233,544
18/06/2020;FMP-FGTS PETROBRAS III;1,2;Arrojado;7,100552;429,315
18/06/2020;FMP FGTS VALE II;1,4;Arrojado;17,830896;680,26
18/06/2020;FMP FGTS VALE I;1,9;Arrojado;15,885657;358,252
18/06/2020;FMP-FGTS CL PETROBRAS RF49;2,2;Arrojado;4,830547;0,675
18/06/2020;FMP FGTS VALE MIGRACAO;1,9;Arrojado;15,583535;3,563
17/06/2020;FIC FACIL RF SIMPLES;1,7;Conservador;3,40759;425,512
17/06/2020;FI E-SIMPLES RENDA FIXA LP;1,5;Unknown;1,378441;8.259,79
17/06/2020;FIC GERACAO JOVEM CRED PRIV RF LP;1;Arrojado;1,872347;6,02
17/06/2020;FIC CAPITAL IND PRECOS RF LP;1,5;Moderado;8,798385;68,623
17/06/2020;FIC EMPREENDER RF LP;1,5;Moderado;27,325849;52,164
17/06/2020;FIC IDEAL RF LP;1,5;Moderado;5,738725;1.189,44
17/06/2020;FIC SOBERANO RF LP;1,5;Conservador;12,301932;780,865
17/06/2020;FIC CLASSICO RF LP;1,4;Moderado;8,803382;85,019
17/06/2020;FIC BRASIL DISPONIBILIDADES RF;0,8;Conservador;1,870326;491,849
17/06/2020;FIC DESENVOLVER RF LP;1,3;Conservador;1,77951;13,165
17/06/2020;FI RS TTULOS PBLICOS RF LP;0,2;Moderado;4,462205;239,838
17/06/2020;FI BRASIL IMA-B 5+ TP RF LP;0,2;Moderado;2,526315;1.977,96
17/06/2020;FI BRASIL IRF-M 1+ TP RF LP;0,2;Moderado;2,526459;2.943,75
17/06/2020;FIC OAB RF CRED PRIV LP;0,4;Moderado;1,646072;339,423
17/06/2020;FIC BRASIL GESTAO ESTRATEGICA RF;0,4;Moderado;1,48239;12.177,39
17/06/2020;FIC ABSOLUTO PRE RF LP;1,1;Moderado;13,278467;867,269
17/06/2020;FIC EXECUTIVO RF LP;1,1;Moderado;18,980233;4.047,96
17/06/2020;FI BRASIL IMA-B TP RF LP;0,2;Moderado;3,406287;5.982,14
17/06/2020;FI BRASIL IMA-B 5 TP RF LP;0,2;Moderado;3,066086;8.746,70
17/06/2020;FI BRASIL IMA GERAL TP RF LP;0,2;Moderado;2,882877;1.301,27
17/06/2020;FIC FORTALECER RF LP;1;Moderado;3,382926;96,198
17/06/2020;FI BRASIL TTULOS PBLICOS RF LP;0,2;Moderado;4,021733;5.391,40
17/06/2020;FI BRASIL IRF-M 1 TP RF;0,2;Conservador;2,581699;11.206,49
17/06/2020;FI BRASIL IRF-M TP RF LP;0,2;Moderado;2,31268;17.125,80
17/06/2020;FI BRASIL IDKA IPCA 2A RF LP;0,2;Moderado;2,269912;8.085,33
17/06/2020;FIC RELACIONAMENTO IDEAL RF LP;1;Moderado;1,9025;41,989
17/06/2020;FI ALIANCA TP RF;0,2;Moderado;4,226793;502,961
17/06/2020;FIC INVESTIDOR RF LP;0,85;Moderado;10,805838;1.797,83
17/06/2020;FI SAUDE SUPLEMENTAR-ANS RF LP;0,35;Conservador;2,901505;963,607
17/06/2020;FIC EXPANDIR RF LP;0,9;Moderado;1,862686;21,764
17/06/2020;FIC E-FUNDO RF LP;0,7;Moderado;1,89908;55,653
17/06/2020;FIC RELACIONAMENTO PERSONAL RF LP;0,7;Moderado;1,966769;140,248
17/06/2020;FIC EXPERTISE RF CRED PRIV LP;0,5;Moderado;2,68036;955,256
17/06/2020;FIC FOCO IND PRECOS RF LP;1;Moderado;1,985718;236,605
17/06/2020;FIC SELECAO RF;1,1;Conservador;8,711994;15,302
17/06/2020;FI INSTITUCIONAL TTULOS PBLICOS  RF LP;0,1;Conservador;2,698367;8,278
17/06/2020;FIC SUPREMO RF LP;0,8;Moderado;3,5042;396,76
17/06/2020;FIC PERSONAL RF LP;0,6;Moderado;17,153522;5.357,86
17/06/2020;FIC PATRIMONIO IND PRECOS RF LP;0,3;Moderado;14,414217;278,171
17/06/2020;FI DIAMANTE RF CRED PRIV LP;0,12;Conservador;1.019,54;41,911
17/06/2020;CAIXA FI SAFIRA CORPORATIVO RF LP;0,1;Conservador;2,722057;1.939,53
17/06/2020;FI SAUDE SUPLEMENTAR-ANS II RF LP;0,07;Conservador;2,852291;424,374
17/06/2020;FIC ATLETA INVEST RF CRED PRIV LP;0,4;Moderado;1,848249;5,182
17/06/2020;FI CNI RF LP;0,15;Moderado;4,870425;2.584,54
17/06/2020;FI SEBRAE RF LP;0,1;Moderado;9,877009;1.399,44
17/06/2020;FIC BETA RF REF DI LP;1,5;Conservador;18,345993;411,713
17/06/2020;FI BRASIL RF REF DI LP;0,2;Moderado;3,698085;5.051,96
17/06/2020;FIC NOVO BRASIL RF REF IMA-B LP;0,2;Moderado;3,62853;2.907,01
17/06/2020;FIC GIRO IMEDIATO RF REF DI LP;1,5;Conservador;1,710381;5.257,44
17/06/2020;FIC PLENO RF REF DI LP;0,7;Conservador;2,033223;654,826
17/06/2020;FIC PREFERENCIAL RF REF DI LP;0,6;Conservador;5,433344;2.491,92
17/06/2020;FIC SIGMA RF REF DI LP;0,35;Conservador;2,51517;8.400,45
17/06/2020;FIC RUBI RF REF DI LP;0,3;Conservador;2,629593;9.121,54
17/06/2020;CAIXA FI TOPAZIO CORPORATIVO REF DI;0,1;Conservador;2,467009;4.045,37
17/06/2020;FIC PRATICO RF CURTO PRAZO;1,7;Conservador;5,97958;21.118,55
17/06/2020;FIC LIQUIDEZ POLIS RF CP;1,7;Conservador;4,425821;615,022
17/06/2020;FIC FUNDACOES RF CP;0,4;Conservador;11,872399;73,21
17/06/2020;FIC TRANSFERNCIA VOLUNTARIA RF CP;1,7;Conservador;1,573719;2.354,01
17/06/2020;FIC JUROS E MOEDAS MM PLUS LP;1;Arrojado;1,113013;64,323
17/06/2020;FI MULTIMERCADO RV30 LP;1;Arrojado;7,517065;2.409,79
17/06/2020;FI CAIXA INDEXA BOLSA AMERICANA MM LP;0,8;Arrojado;1,128362;497,25
17/06/2020;FI OURO MULTIMERCADO LP;0,8;Agressivo;1,485668;184,001
17/06/2020;FIC MULTIMERCADO MULTIGESTOR;1,5;Agressivo;1,778426;486,014
17/06/2020;FIC ESTRATEGIA LIVRE MULTIMERCADO LP;1,5;Arrojado;1.009,02;654,913
17/06/2020;FIC ESTRATEGICO MULTIMERCADO LP;1,2;Agressivo;3,336859;331,065
17/06/2020;FIC CAPITAL PROTEGIDO IBOVESPA CCLICO I MULT;1,6;Arrojado;2,259798;105,56
17/06/2020;FIC ALOCACAO MACRO MULTIMERCADO LP;0,5;Arrojado;3,309652;4.468,02
17/06/2020;FI JUROS E MOEDAS MULTIMERCADO LP;0,7;Arrojado;2,08835;621,322
17/06/2020;FI BTG PACTUAL X10 MULT LP;2;Agressivo;4,065225;1.522,35
17/06/2020;FIC INDEXA DOLAR CAMBIAL;0,8;Arrojado;3,261103;109,54
17/06/2020;CAIXA FIA PETROBRAS PLUS;1,5;Arrojado;0,736111;150,565
17/06/2020;FI ACOES VALE DO RIO DOCE;2;Arrojado;16,662225;571,121
17/06/2020;FIC ACOES IBOVESPA;2;Arrojado;5,299127;177,205
17/06/2020;FI ACOES CONSTRUCAO CIVIL;2;Arrojado;1,603559;481,627
17/06/2020;FI ACOES IBOVESPA ATIVO;3;Agressivo;1,487179;90,42
17/06/2020;FI ACOES INFRAESTRUTURA;2;Arrojado;1,647759;477,924
17/06/2020;FI ACOES CONSUMO;1,6;Arrojado;1,880054;665,189
17/06/2020;FIA ACOES INSTITUCIONAL BDR NIVEL I;0,7;Arrojado;4,357702;1.138,80
17/06/2020;FI ACOES ISE;0,8;Arrojado;1,553976;20,492
17/06/2020;FI ACOES BRASIL IBOVESPA;0,5;Arrojado;2,170438;631,159
17/06/2020;FI ACOES BRASIL IBX-50;0,7;Arrojado;1,212487;897,715
17/06/2020;FI ACOES INDEXA PIBB IBRX-50;0,8;Arrojado;3,206453;86,368
17/06/2020;FI ACOES PETROBRAS;1,5;Arrojado;6,804136;574,558
17/06/2020;FI ACOES DIVIDENDOS;1,5;Arrojado;3,540631;274,318
17/06/2020;FI ACOES PETROBRAS PRE-SAL;0,5;Arrojado;0,9718;70,259
17/06/2020;CAIXA FIC FIA ACOES MULTIGESTOR;1,5;Arrojado;1,054755;749,333
17/06/2020;FI ACOES SMALL CAPS ATIVO;1,5;Agressivo;1,566995;1.085,26
17/06/2020;FI ACOES BRASIL ETF IBOVESPA;0,5;Arrojado;1,997051;120,793
17/06/2020;FI ACOES BDR NVEL I;1,5;Arrojado;4,086874;310,947
17/06/2020;FI ACOES IBRX ATIVO;1,5;Agressivo;2,87649;130,819
17/06/2020;FIC ACOES VALOR DIVIDENDOS RPPS;1,72;Arrojado;1,823701;822,997
17/06/2020;FIC ACOES VALOR SMALL CAP RPPS;1,72;Arrojado;1,575094;531,944
17/06/2020;ETF IBOVESPA FUNDO DE NDICE;0,5;Arrojado;93,850713;84,466
17/06/2020;FMP-FGTS PETROBRAS IV;0,95;Arrojado;7,338346;354,537
17/06/2020;FMP-FGTS PETROBRAS II;1,4;Arrojado;6,663282;229,987
17/06/2020;FMP-FGTS PETROBRAS III;1,2;Arrojado;6,99115;422,954
17/06/2020;FMP FGTS VALE II;1,4;Arrojado;17,841166;680,737
17/06/2020;FMP FGTS VALE I;1,9;Arrojado;15,895119;358,595
17/06/2020;FMP-FGTS CL PETROBRAS RF49;2,2;Arrojado;4,767017;0,666
17/06/2020;FMP FGTS VALE MIGRACAO;1,9;Arrojado;15,593175;3,565
16/06/2020;FIC FACIL RF SIMPLES;1,7;Conservador;3,407451;422,313
16/06/2020;FI E-SIMPLES RENDA FIXA LP;1,5;Unknown;1,378263;8.250,80
16/06/2020;FIC GERACAO JOVEM CRED PRIV RF LP;1;Arrojado;1,87142;5,994
16/06/2020;FIC CAPITAL IND PRECOS RF LP;1,5;Moderado;8,78852;68,571
16/06/2020;FIC EMPREENDER RF LP;1,5;Moderado;27,318376;52,134
16/06/2020;FIC IDEAL RF LP;1,5;Moderado;5,737152;1.187,57
16/06/2020;FIC SOBERANO RF LP;1,5;Conservador;12,301285;785,435
16/06/2020;FIC CLASSICO RF LP;1,4;Moderado;8,800938;85,227
16/06/2020;FIC BRASIL DISPONIBILIDADES RF;0,8;Conservador;1,870177;503,872
16/06/2020;FIC DESENVOLVER RF LP;1,3;Conservador;1,779012;13,166
16/06/2020;FI RS TTULOS PBLICOS RF LP;0,2;Moderado;4,461633;238,156
16/06/2020;FI BRASIL IMA-B 5+ TP RF LP;0,2;Moderado;2,50558;1.963,80
16/06/2020;FI BRASIL IRF-M 1+ TP RF LP;0,2;Moderado;2,519815;2.935,72
16/06/2020;FIC OAB RF CRED PRIV LP;0,4;Moderado;1,64519;338,431
16/06/2020;FIC BRASIL GESTAO ESTRATEGICA RF;0,4;Moderado;1,479743;12.195,64
16/06/2020;FIC ABSOLUTO PRE RF LP;1,1;Moderado;13,251864;864,469
16/06/2020;FIC EXECUTIVO RF LP;1,1;Moderado;18,976639;4.047,81
16/06/2020;FI BRASIL IMA-B TP RF LP;0,2;Moderado;3,389174;5.952,59
16/06/2020;FI BRASIL IMA-B 5 TP RF LP;0,2;Moderado;3,062333;8.736,00
16/06/2020;FI BRASIL IMA GERAL TP RF LP;0,2;Moderado;2,877016;1.299,68
16/06/2020;FIC FORTALECER RF LP;1;Moderado;3,382412;96,117
16/06/2020;FI BRASIL TTULOS PBLICOS RF LP;0,2;Moderado;4,021186;5.421,51
16/06/2020;FI BRASIL IRF-M 1 TP RF;0,2;Conservador;2,58137;11.219,05
16/06/2020;FI BRASIL IRF-M TP RF LP;0,2;Moderado;2,308524;17.131,76
